DATAFLOW,LAST UPDATE,freq,unit,sex,age,isco08,worktime,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,DK,2021-Q1,87.6,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,DK,2021-Q2,69.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,DK,2021-Q3,68.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,DK,2021-Q4,74.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,DK,2022-Q1,83.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,DK,2022-Q2,86.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2013-Q1,52.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2013-Q2,55.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2013-Q3,59.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2013-Q4,56.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2014-Q1,65.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2014-Q2,63.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2014-Q3,61.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2014-Q4,60.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2015-Q1,66.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2015-Q2,75.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2015-Q3,69.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2015-Q4,68.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2016-Q1,66.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2016-Q2,76.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2016-Q3,69.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2016-Q4,66.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2017-Q1,61.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2017-Q2,70.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2017-Q3,76.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2017-Q4,68.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2018-Q1,61.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2018-Q2,76.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2018-Q3,77.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2018-Q4,71.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2019-Q1,67.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2019-Q2,65.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2019-Q3,60.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2019-Q4,54.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2020-Q1,57.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2020-Q2,59.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2020-Q3,60.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2020-Q4,60.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2021-Q1,50.4,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2021-Q2,47.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2021-Q3,51.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2021-Q4,53.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2022-Q1,43.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EE,2022-Q2,45.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2013-Q1,169.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2013-Q2,174.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2013-Q3,176.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2013-Q4,166.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2014-Q1,138.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2014-Q2,131.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2014-Q3,125.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2014-Q4,118.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2015-Q1,109.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2015-Q2,112.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2015-Q3,110.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2015-Q4,102.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2016-Q1,101.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2016-Q2,99.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2016-Q3,91.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2016-Q4,83.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2017-Q1,83.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2017-Q2,82.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2017-Q3,90.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2017-Q4,94.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2018-Q1,100.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2018-Q2,98.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2018-Q3,105.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2018-Q4,106.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2019-Q1,107.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2019-Q2,109.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2019-Q3,107.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2019-Q4,110.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2020-Q1,118.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2020-Q2,118.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2020-Q3,114.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2020-Q4,108.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2021-Q1,87.3,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2021-Q2,107.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2021-Q3,114.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2021-Q4,103.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2022-Q1,108.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,EL,2022-Q2,111.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2013-Q1,781.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2013-Q2,753.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2013-Q3,741.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2013-Q4,726.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2014-Q1,720.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2014-Q2,715.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2014-Q3,729.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2014-Q4,729.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2015-Q1,721.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2015-Q2,729.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2015-Q3,720.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2015-Q4,705.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2016-Q1,703.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2016-Q2,697.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2016-Q3,698.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2016-Q4,710.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2017-Q1,703.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2017-Q2,738.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2017-Q3,729.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2017-Q4,706.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2018-Q1,729.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2018-Q2,741.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2018-Q3,757.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2018-Q4,748.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2019-Q1,734.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2019-Q2,730.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2019-Q3,724.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2019-Q4,713.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2020-Q1,691.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2020-Q2,686.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2020-Q3,711.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2020-Q4,695.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2021-Q1,719.3,bd
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2021-Q2,747.8,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2021-Q3,772.7,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2021-Q4,777.5,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2022-Q1,806.8,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,ES,2022-Q2,839.0,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2013-Q1,67.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2013-Q2,65.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2013-Q3,68.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2013-Q4,58.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2014-Q1,64.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2014-Q2,60.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2014-Q3,62.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2014-Q4,64.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2015-Q1,69.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2015-Q2,73.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2015-Q3,73.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2015-Q4,73.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2016-Q1,79.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2016-Q2,77.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2016-Q3,72.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2016-Q4,74.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2017-Q1,78.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2017-Q2,76.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2017-Q3,82.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2017-Q4,80.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2018-Q1,81.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2018-Q2,83.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2018-Q3,78.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2018-Q4,74.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2019-Q1,83.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2019-Q2,80.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2019-Q3,76.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2019-Q4,68.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2020-Q1,74.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2020-Q2,69.5,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2020-Q3,58.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2020-Q4,60.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2021-Q1,58.2,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2021-Q2,61.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2021-Q3,52.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2021-Q4,60.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2022-Q1,59.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FI,2022-Q2,53.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2013-Q1,1656.1,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2013-Q2,1665.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2013-Q3,1620.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2013-Q4,1608.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2014-Q1,1642.4,b
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2014-Q2,1643.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2014-Q3,1714.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2014-Q4,1752.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2015-Q1,1753.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2015-Q2,1744.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2015-Q3,1728.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2015-Q4,1756.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2016-Q1,1780.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2016-Q2,1785.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2016-Q3,1805.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2016-Q4,1793.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2017-Q1,1755.3,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2017-Q2,1798.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2017-Q3,1760.8,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2017-Q4,1807.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2018-Q1,1818.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2018-Q2,1781.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2018-Q3,1806.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2018-Q4,1819.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2019-Q1,1871.0,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2019-Q2,1861.6,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2019-Q3,1848.4,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2019-Q4,1887.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2020-Q1,1953.9,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2020-Q2,1965.2,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2020-Q3,1917.1,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2020-Q4,1967.7,
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2021-Q1,1660.7,bd
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2021-Q2,1694.3,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2021-Q3,1724.5,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2021-Q4,1749.7,d
ESTAT:LFSQ_EPGAIS(1.0),16/11/22 23:00:00,Q,THS,T,Y15-64,OC1,FT,FR,2022-Q1,1786.0,d
