DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DE,2015,8.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DE,2016,7.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DE,2017,7.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DE,2018,6.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DE,2019,6.8,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DE,2020,6.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2009,11.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2010,11.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2011,9.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2012,9.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2013,10.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2014,11.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2015,7.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2016,7.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2017,7.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2018,9.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2019,7.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,DK,2020,5.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2009,13.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2010,10.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2011,9.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2012,8.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2013,8.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2014,8.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2015,6.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2016,8.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2017,11.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2018,7.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2019,8.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EE,2020,5.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EL,2010,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,EL,2018,-16.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2009,11.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2010,10.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2011,12.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2012,10.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2013,12.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2014,6.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2015,5.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2016,6.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2017,6.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2018,6.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2019,1.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,ES,2020,1.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2009,17.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2010,18.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2011,15.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2012,16.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2013,15.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2014,17.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2015,16.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2016,14.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2017,14.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2018,13.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2019,14.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FI,2020,13.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2010,11.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2011,12.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2012,11.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2013,13.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2014,12.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2015,11.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2016,11.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2017,10.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2018,9.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2019,10.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,FR,2020,10.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2010,9.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2013,20.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2014,14.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2016,11.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2017,10.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2018,9.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2019,9.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HR,2020,10.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2009,7,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2010,3.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2011,3.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2012,-1.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2013,-0.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2014,3.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2015,4.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2016,13.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2017,6,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2018,6.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2019,4.0,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,HU,2020,2.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IE,2009,8.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IE,2010,7.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IE,2011,16.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IE,2012,14.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IE,2013,14.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IE,2014,14.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IE,2018,10.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IT,2014,13.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IT,2018,8.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IT,2019,9.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,IT,2020,9.7,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2009,8.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2010,7.6,b
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2011,6.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2012,4.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2013,4.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2014,3.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2015,2.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2016,4.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2017,5.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2018,5.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2019,4.2,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LT,2020,4.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LU,2018,0.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LU,2019,-0.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LU,2020,-0.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2010,-3.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2011,-4.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2012,-3.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2013,-2.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2014,1.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2015,-4.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2016,-1.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2017,-2.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2018,-2.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2019,0.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,LV,2020,-1.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,MT,2018,-5.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2009,15.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2010,13.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2011,8.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2012,7.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2013,4.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2014,3.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2015,3.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2016,3.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2017,2.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2018,2.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2019,0.5,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,NL,2020,1.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2009,17.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2010,16.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2011,17.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2012,17.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2013,16.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2014,16.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2015,15.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2016,15.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2017,15.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2018,15.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2019,14.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PL,2020,13.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,PT,2009,0.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2009,3.7,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2010,-0.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2011,2.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2012,0.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2013,0.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2014,-1.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2015,-0.1,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2016,-1,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2017,1.3,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2018,2.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2019,1.2,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,RO,2020,2.9,e
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2009,10.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2010,10.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2011,8.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2012,6.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2013,5.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2014,3.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2015,7.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2016,7.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2017,7.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2018,7.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2019,4.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SE,2020,4.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2009,8.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2010,5.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2011,5.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2012,4.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2013,3.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2014,4.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2015,4.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2016,7.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2017,8.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2018,10.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2019,13.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SI,2020,16.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2009,21.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2010,23.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2011,18.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2012,20.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2013,18.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2014,21.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2015,22.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2016,19.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2017,23.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2018,19.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2019,19.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,O,SK,2020,20.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2010,27.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2014,24.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2015,24.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2016,24.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2017,23.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2018,23.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2019,23.4,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,AT,2020,23.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2009,3.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2010,3.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2011,3.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2012,3.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2013,3.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2014,2.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2015,3.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2016,4.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2017,4.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2018,5.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2019,5.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BE,2020,5.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2009,14.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2010,13.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2011,11.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2012,13.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2013,12.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2014,15.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2015,17.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2016,14.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2017,13.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2018,12.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2019,9.3,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,BG,2020,9.1,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2009,11.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2010,11.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2011,10.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2012,8.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2013,7.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2014,7.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2015,10.0,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2016,13.2,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2017,16.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2018,19.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2019,19.0,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CY,2020,16.6,p
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2009,24.8,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2010,21.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2011,24.3,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2012,24.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2013,25.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2014,25.9,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2015,25.3,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2016,24.7,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2017,24.4,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2018,23.5,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2019,22.1,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,CZ,2020,19.1,d
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,DE,2009,11.1,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,DE,2010,9.6,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,DE,2011,10.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,DE,2012,10.5,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,DE,2013,11.4,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,DE,2014,12.7,
ESTAT:EARN_GR_GPGR2(1.0),25/02/22 23:00:00,A,PC,P,DE,2015,11.8,
