DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2009,85.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2010,85.7,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2011,86.9,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2012,87.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2013,87.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2014,86.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2015,87.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2016,86.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2017,87.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2018,87.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2019,88.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2020,86.8,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DE,2021,88.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2009,86.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2010,85.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2011,85.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2012,84.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2013,84.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2014,84.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2015,85.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2016,85.5,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2017,85.0,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2018,85.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2019,86.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2020,85.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,DK,2021,86.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2009,84.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2010,83.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2011,83.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2012,82.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2013,81.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2014,81.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2015,82.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2016,82.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2017,83.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2018,84.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2019,85.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2020,83.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EA19,2021,84.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2009,77.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2010,76.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2011,81.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2012,83.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2013,84.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2014,85.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2015,87.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2016,87.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2017,88.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2018,89.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2019,89.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2020,87.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EE,2021,86.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2009,88.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2010,85.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2011,79.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2012,73.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2013,71.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2014,71.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2015,74.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2016,76.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2017,77.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2018,79.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2019,80.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2020,76.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EL,2021,80.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2009,77.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2010,75.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2011,74.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2012,71.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2013,70.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2014,72.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2015,75.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2016,77.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2017,79.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2018,80.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2019,81.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2020,78.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,ES,2021,80.7,d
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2009,83.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2010,82.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2011,82.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2012,81.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2013,81.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2014,81.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2015,82.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2016,83.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2017,84.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2018,85.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2019,85.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2020,84.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,EU27_2020,2021,85.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2009,83.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2010,82.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2011,83.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2012,83.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2013,83.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2014,81.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2015,81.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2016,81.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2017,82.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2018,84.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2019,84.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2020,83.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FI,2021,83.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2003,86.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2004,86.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2005,86.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2006,87.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2007,87.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2008,88.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2009,86.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2010,86.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2011,86.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2012,85.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2013,84.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2014,84.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2015,83.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2016,83.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2017,84.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2018,84.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2019,84.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2020,84.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,FR,2021,86.0,d
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2009,79.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2010,76.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2011,75.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2012,73.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2013,71.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2014,74.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2015,75.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2016,76.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2017,78.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2018,80.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2019,81.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2020,82.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HR,2021,83.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2009,79.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2010,78.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2011,79.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2012,80.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2013,81.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2014,85.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2015,86.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2016,88.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2017,90.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2018,90.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2019,90.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2020,89.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,HU,2021,90.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2009,78.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2010,75.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2011,74.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2012,74.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2013,77.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2014,79.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2015,81.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2016,82.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2017,84.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2018,85.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2019,86.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2020,84.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IE,2021,85.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2009,86.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2010,86.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2011,86.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2012,87.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2013,88.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2014,90.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2015,92.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2016,93.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2017,92.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2018,91.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2019,91.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2020,87.3,b
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IS,2021,87.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2009,83.9,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2010,82.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2011,82.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2012,80.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2013,78.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2014,77.5,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2015,78.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2016,79.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2017,79.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2018,80.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2019,80.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2020,79.3,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,IT,2021,80.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2009,74.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2010,71.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2011,75.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2012,77.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2013,79.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2014,80.7,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2015,81.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2016,82.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2017,83.1,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2018,85.2,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2019,85.4,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2020,84.0,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LT,2021,84.6,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LU,2009,90.8,
ESTAT:LFSI_EMP_A(1.0),16/11/22 23:00:00,A,EMP_LFS,M,Y25-54,PC_POP,LU,2010,92.0,
